Anisotropy	Centroid 0	Centroid 1	Centroid 2	Compactness	Database ID	Image_Name	Intensity Variance 0	Intensity Variance 1	Is Border	Kurtosis Intensity 0	Kurtosis Intensity 1	Location 0	Location 1	Location 2	Max Intensity 0	Max Intensity 1	Mean Intensity 0	Mean Intensity 1	Median Intensity 0	Median Intensity 1	Min Intensity 0	Min Intensity 1	PCA1 0	PCA1 1	PCA1 2	PCA2 0	PCA2 1	PCA2 2	PCA3 0	PCA3 1	PCA3 2	Second Moment 0	Second Moment 1	Second Moment 2	Sum Intensity 0	Sum Intensity 1	Surface	bounding box maximum 0	bounding box maximum 1	bounding box maximum 2	bounding box minimum 0	bounding box minimum 1	bounding box minimum 2	label	volume	
0.3619674016174199	54.05973962133675	66.27233764737517	7.833960597565188	0.46027126429764526	73	B4_C3.ids	698239.5818338408	106254.9091540335	false	1.9864539928185012	-0.9010257471203724	150	184	15	4095.0	1585.0	1011.0028418909991	740.8813702523236	731.0	814.0	3.0	25.0	0.5904482784971685	-0.7039353356207112	-0.3947731927123304	0.8038642872729316	0.469352405252705	0.3653909239850963	0.07192383517938875	0.5330885132396468	-0.8429967965449401	898911.3450961936	900002.4822428124	519664.75728714484	2.6325503E7	1.929181E7	776.6282236278057	172	207	29	129	165	2	95.0	1687.3272	
0.3332104145730084	40.95695836873422	60.493733220051126	28.805819881053583	0.5888064333523259	0	B3.ids	106805.74920083291	22893.469003465514	false	2.9778111968613183	-0.11385132713988799	113	168	57	2555.0	971.0	429.02192013593526	510.19711129992123	328.0	531.0	6.0	66.0	-0.46960174230212764	0.5617944008443068	-0.681073604544173	0.49233316393487725	-0.4737087395631321	-0.730210987147812	0.732858962772974	0.6782234744105331	0.054135565405984576	198826.8219711132	212973.79378419815	207349.9026762924	5049588.0	6005020.0	449.08031149208546	129	183	69	98	152	44	28.0	762.6959999999999	
0.6072903185441632	37.451025270758194	49.036375451263766	37.00992779783402	0.5496749482152669	1	B3.ids	64906.46208733096	22924.49584597129	false	4.872662540486439	0.33735655339010684	104	136	74	2117.0	1069.0	342.95439229844305	570.3089651022901	270.0	590.0	6.0	53.0	0.27135642852651254	-0.11845948110097561	-0.9551612638893097	0.7284581027775799	0.6738897280219356	0.12337514727128185	-0.6290584084129427	0.7292736014719094	-0.26915707867556865	344038.1081371817	295687.4201588455	511317.7238267244	5699902.0	9478535.0	591.9867270290852	122	151	89	89	121	59	33.0	1076.9759999999999	
0.6788234009896184	96.87425711794323	64.74831406149332	47.31131288622669	0.48151677169077545	2	B3.ids	410131.5580155384	35116.64730352792	false	4.662320324164609	6.654936697798597E-4	269	179	94	4095.0	1192.0	666.2163627402688	586.8981309474292	446.0	621.0	6.0	29.0	-0.1811566773923218	-0.10423824591187153	-0.9779144371188057	0.6220982669272979	-0.7822908213631986	-0.031856194012226426	0.7616928544513376	0.6141298387964131	-0.20656363808198422	585267.5346339602	637965.1053508569	1258089.80846947	1.7572789E7	1.5480612E7	823.0227190703154	286	198	114	252	161	72	3.0	1709.2296	
0.6871425192421208	36.206725073654965	77.96961389362761	40.34606140486907	0.4788090694221315	3	B3.ids	286843.5450982631	42822.60316319087	false	5.836160132677696	0.20649087530419896	100	216	80	3882.0	1178.0	513.6253295084543	607.8041556830673	321.0	653.0	5.0	26.0	-0.1168838001770521	-0.11039212420588722	0.9869912644848905	-0.8719590534484333	-0.4643295058100391	-0.15519510025615144	0.4754214828607173	-0.878755761828915	-0.0419848149573174	645430.6214839545	488148.639317739	1251646.4196774114	1.3249479E7	1.5678916E7	800.368047311902	119	233	103	83	201	61	34.0	1671.5808	
0.6291372994713798	67.63011756448505	84.60772767152125	73.39018541264562	0.5511363914134009	4	B3.ids	339699.82752427296	19562.465425887825	false	3.453404795755096	0.29574821729729495	187	235	146	3923.0	930.0	642.3376030882741	436.8135930280124	429.0	456.0	6.0	26.0	0.18162316569629955	-0.136725461727866	-0.9738168071037573	0.9447339991230821	-0.25058974343120777	0.21138224000135392	-0.272929838206384	-0.9583897581894245	0.08365628974711715	457480.34851026064	193678.96394454915	595195.1462244877	1.0982046E7	7468202.0	610.5960716828704	206	247	164	169	223	131	50.0	1107.8855999999998	
0.6166756834791465	58.154932357695635	64.50835191015088	16.493001786777814	0.47315453366099025	5	B3.ids	401469.7481774054	85884.42620135425	false	4.440229715976924	0.30900074363004526	161	179	32	4095.0	1751.0	589.3882413000805	903.7533395728842	334.0	980.0	4.0	47.0	0.11778405414726704	0.18799546789110952	0.9750818533031145	0.7057337903412781	-0.7066397137933539	0.05099149008001493	-0.6986177307792631	-0.6821422277959706	0.21590564443382043	508122.0209512438	527273.8654249943	901091.1975878512	1.385416E7	2.1243626E7	720.7036863416433	180	197	54	145	163	15	13.0	1523.1888	
0.462235019651999	31.18458889254029	64.82044298389715	20.5995727900097	0.5224496248747699	6	B3.ids	348539.01889721275	61667.43767466659	false	2.651353433375704	0.07214597025214387	86	180	41	4014.0	1352.0	611.7264541570916	734.2731514952317	389.0	789.0	4.0	38.0	-0.10282148740423193	-0.2007266754840227	-0.9742363899368126	-0.07894538760185398	-0.9746911976556795	0.20915232484706014	0.9915620845435622	-0.09841682255422048	-0.08437275350465151	221955.9622320077	325254.5772619164	352563.29444627994	9307418.0	1.1171966E7	515.0998035520315	100	196	54	74	163	27	11.0	985.9319999999999	
0.5228456959546107	78.09731081280471	37.07141023749824	23.68537026110057	0.44126553974322047	7	B3.ids	402490.67782343394	63175.34664467663	false	4.315828266431648	-0.23376885477469367	216	102	47	4095.0	1304.0	640.5081870482394	687.7313025519832	414.0	751.0	6.0	25.0	-0.13631792999638412	0.3440379196811021	-0.9290077135217988	0.8553027397659958	0.5140522499671043	0.06486530391926822	0.49987462959254314	-0.7857405386800768	-0.3643311139121397	723473.0241790753	728328.082423661	931491.9727651419	1.736802E7	1.8648522E7	775.3550931438804	236	122	67	199	85	28	22.0	1757.1168	
0.5322152059966062	20.657558880054292	55.508860835813934	16.671647134189993	0.4421963819450362	8	B3.ids	443190.0726417168	71943.18636962309	false	3.4493931170252288	0.47122639184903026	57	154	33	4095.0	1529.0	626.2274936880408	876.8517164713227	351.0	936.0	5.0	35.0	0.2023545032145203	-0.1668556920516028	-0.9649931777265502	-0.19302557881987478	-0.9728435146952265	0.12773653289756656	0.9601009222733082	-0.16042030403106539	0.22906668265927185	582103.2329562464	761587.582397412	953281.2946075363	1.6618199E7	2.3269014E7	760.3998371213675	74	173	51	41	135	17	15.0	1719.5975999999998	
0.5673924727198199	39.15204725178185	39.28860685346081	21.496436590842546	0.5067429938223842	9	B3.ids	174800.25419903375	56206.75074831437	false	4.223815023827685	-0.022966237451572002	108	109	42	3347.0	1535.0	490.597871717255	782.3741579615321	365.0	828.0	5.0	62.0	-0.033203032396525986	0.08535137159468607	-0.9957975205866808	0.9339284361210787	0.35745968235773773	-5.016902846243268E-4	0.3559146454476295	-0.9300202787335398	-0.09158081840799001	518251.03649516846	340110.9134433281	705423.4797422672	1.0050388E7	1.6027717E7	672.6976757496595	128	123	59	91	94	25	18.0	1327.4928	
0.7147626708276313	36.27977875435681	54.26919533262625	22.538717987573882	0.5830787991267258	10	B3.ids	172829.8708466064	41284.76420685304	false	3.341773037274204	0.17792361488241903	100	150	45	3137.0	1275.0	523.0183361115417	683.105091680553	403.0	715.0	6.0	38.0	0.29815614310224137	-0.22074291772321564	0.9286417385652216	0.34646382353646354	0.9315678669194775	0.11020040065076463	0.8894187615015158	-0.28888384101250203	-0.3542321175316736	187874.50931656023	222427.9112623119	391391.4302166998	6902796.0	9015621.0	498.6667146086693	114	165	61	87	135	29	19.0	855.2303999999999	
0.6584006081136003	100.18718369569385	29.928446190346506	78.73019330247787	0.48438569669413173	11	B3.ids	274856.1155615224	24840.751484200217	false	4.756819106752145	-0.354600047207549	278	83	157	3944.0	1006.0	617.1413791762252	448.0649138501031	456.0	466.0	5.0	27.0	0.19396611304487557	0.16617271220555954	-0.9668318244185546	0.618944192321101	0.7439012956948233	0.252029659079131	-0.7611078989093746	0.6473001560186828	-0.0414400076730948	580540.2688094523	649537.3361814005	1192325.7018784974	1.5867322E7	1.1520197E7	807.0218339711428	296	101	176	261	64	137	53.0	1666.0728	
0.5042639569169449	22.33911003627562	64.2095912938335	27.811245465538057	0.5285770649969554	12	B3.ids	287936.0430985413	54239.21199926257	false	3.5572951664311763	0.047539833707533674	62	178	55	3876.0	1344.0	608.5721886336191	741.7198911729213	436.0	794.0	5.0	30.0	0.06470662395010958	0.09266029365201472	-0.9935930368099918	0.8049341449104032	0.5836640705888988	0.10685164978115763	0.5898254616192298	-0.8066909709944194	-0.03681850270914528	326416.8213881493	285147.6134365188	439415.4166868154	1.0065784E7	1.2268047E7	566.5246696472168	78	194	71	45	163	39	27.0	1071.792	
0.5874857832341499	28.93186942168997	68.82907445898036	64.36253413212671	0.46667413762278304	13	B3.ids	59981.49789431211	16653.444402449488	false	6.27226059846169	0.2018936113307359	80	191	128	2594.0	920.0	333.3943432367405	446.7471165994138	272.0	457.0	6.0	32.0	-0.05540037533743048	-0.03980960763731106	-0.9976702829854336	-0.24073780980367634	-0.9691939927144523	0.052041439422320715	0.9690077942634934	-0.243060074109224	-0.0441100332194135	409232.75763785304	713603.0374471286	974198.6552553583	8180497.0	1.0961834E7	742.0107588022947	95	210	149	66	173	112	46.0	1589.9976	
0.638007201767895	82.7000370782348	57.601408972932745	24.116096073827002	0.47505059736563643	14	B3.ids	336973.9743057281	55325.96903460549	false	4.49839116385485	-0.32218693515897856	229	160	48	4095.0	1224.0	638.6794792567925	646.6835578626428	450.0	700.0	5.0	25.0	0.3216426832300719	0.3248010688715281	0.8894100572764357	0.644954064001267	-0.7628743903754518	0.045353278134359944	-0.6932389484534242	-0.5590410809316217	0.4548547352485131	607904.0899073135	652511.026147579	879503.6825278883	1.5502667E7	1.569695E7	747.2025241106749	249	179	66	211	141	29	23.0	1572.8904	
0.6711114398652068	43.42376158562672	69.22061314701337	29.89628190503346	0.4672076662687172	15	B3.ids	131995.63700304137	21227.869653911563	false	6.44779300927363	-0.010175008233682004	120	192	59	3047.0	1047.0	389.6870454869565	527.1610223869983	274.0	544.0	6.0	68.0	0.07629466680129995	0.05337397221412979	-0.9956557351352746	0.8098942380669342	-0.5857741602714426	0.03065870682639004	0.5815930252020381	0.8087149388062347	0.08791871693768939	728783.4529930186	599738.7129274259	1430627.9644054314	1.0931501E7	1.4787921E7	849.2758926302195	139	209	81	101	175	39	29.0	1817.7695999999999	
0.5850857610551142	30.14484592655116	32.13298860278612	68.45861474602526	0.45940298718385664	16	B3.ids	104133.1376162405	15620.515466444736	false	8.514154972759245	-0.07661253675964907	83	89	136	3142.0	975.0	393.8081820740107	438.24546222034473	302.0	445.0	8.0	31.0	0.05578382920787785	-0.1919224892281548	-0.9798234139513993	0.4446232426735218	-0.8739007149589659	0.19648845377958163	0.8939789351396311	0.4466131419054719	-0.03658367127468293	574051.6522921071	924433.3046897325	1250564.12049738	1.1195179E7	1.2458442E7	846.2820461541414	100	108	158	66	69	120	49.0	1842.1344	
0.5447532982052712	16.09910706261993	58.72095420938683	44.61623299701792	0.46336901737159225	17	B3.ids	186084.34266984506	36213.49132006597	false	5.27361887667009	0.0782105825254833	44	163	89	3477.0	1302.0	472.16902904292556	648.2547281565293	330.0	677.0	5.0	37.0	-0.033568274949915086	-0.2580448456062379	-0.9655495992298582	-0.14426990803890338	-0.9547245943022425	0.2601675280830889	0.9889688390193765	-0.14803312700362448	0.005179648462541164	413266.37355663866	761265.4225268583	875843.0180139852	1.155917E7	1.5869924E7	735.0741520449519	59	183	108	31	143	71	36.0	1586.3688	
0.5519737031400589	32.71480519480505	35.60051364365982	46.676978452259526	0.49770192223012627	18	B3.ids	42921.88020691881	17241.99794712399	false	7.5683667596420925	-0.13449949369396075	90	98	93	2234.0	955.0	320.7797071841974	491.2950046208417	275.0	500.0	7.0	54.0	0.11416948725123227	-0.1860944119601092	-0.9758761181717749	0.7437923893409122	0.6671999132219695	-0.0402138950505085	-0.6585880425116506	0.7212580298574275	-0.21458947930142053	439530.1122077934	433835.1582664482	658091.627802862	6594910.0	1.0100534E7	663.0500474795699	108	115	109	73	83	75	39.0	1332.2232	
0.46364664002637634	39.711994423487205	50.112832540593466	8.88816221092343	0.46191640260704	19	B3.ids	495232.0459510237	92026.77882755702	false	2.2034159969243396	0.8802028435298141	110	139	17	4095.0	1901.0	660.1449483352791	1014.1437182220645	358.0	1093.0	5.0	46.0	-0.15318451031814456	0.10506535042422895	-0.9825964471433959	0.7866833781818139	0.6147278545952641	-0.0569115741932437	0.5980499713995808	-0.7817102640524416	-0.1768199501866876	608913.6183090032	585218.0842447042	775738.4248605795	1.6099615E7	2.4732937E7	729.9860762953758	130	157	37	93	120	1	9.0	1580.3424	
0.7665845032658831	79.24648813146692	75.727230675593	51.41196659227705	0.47712371892653005	20	B3.ids	559526.2007985994	45485.60585310801	false	4.088153513375891	-0.4090111996553585	220	210	102	4095.0	1219.0	692.5880503144717	546.4425508892873	406.0	600.0	4.0	27.0	0.014555053389969335	-0.02629293748618582	-0.9995483139194237	0.9966135335270652	-0.08052879906668445	0.016630613686063816	-0.08092969301506511	-0.9964054365363656	0.025031796365068176	914641.8618259308	387632.9049787047	2003942.1100459818	2.0482599E7	1.6160492E7	914.3576047569513	240	224	126	200	198	77	38.0	1916.3952	
0.6298515765895537	64.90788121612064	45.154263492811815	13.888581192552417	0.45588598067356717	21	B3.ids	358433.10263209714	87649.04961014263	false	5.036126420757189	-0.20037910255838964	180	125	27	4095.0	1632.0	546.5603739492336	855.0760075418378	310.0	934.0	3.0	27.0	-0.3443126442539739	-0.025840436263403682	-0.9384993739265645	0.66785368952341	0.6958314008898472	-0.26417818026029616	-0.659863813522764	0.7177401572918919	0.2223259188979215	670254.7742022148	554894.7795569196	1003328.4211053367	1.3914334E7	2.1768525E7	752.0652551800013	199	142	45	163	108	10	6.0	1649.6784	
0.6537990249720731	55.99876386219155	81.5596820937455	42.589401892651345	0.4587964976326711	22	B3.ids	311187.4309347865	42720.05292069568	false	5.218002682128468	-0.18792225593666645	155	226	85	4095.0	1177.0	561.9248484400384	598.9338311400113	371.0	643.0	4.0	26.0	0.0027724614615522816	-0.22174695138697725	-0.9751003040754452	0.9415161599869033	-0.3279900059940237	0.07726497558115238	-0.3369564273625894	-0.9182869080623015	0.20786899850727655	769970.7029543098	533416.3701833471	1241340.063045197	1.5201191E7	1.6202358E7	804.2563129365444	174	243	106	137	210	66	4.0	1752.9696	
0.5115010221323797	20.896238544414174	42.0747445124947	48.11279002190515	0.4800705118127211	23	B3.ids	150997.46483374498	23876.113798340724	false	5.314103815964286	0.4539250356871647	58	116	96	3485.0	1118.0	536.195002011705	608.5060127855596	427.0	628.0	12.0	40.0	-0.20007596741567074	-0.13852608598473848	-0.9699382097661853	0.3145163273524071	-0.9466437239695068	0.07032168725149902	0.9279273070081713	0.29099172388728345	-0.23296937467759612	452018.6953086818	571396.501569145	703601.8615495	1.1994146E7	1.3611671E7	695.8675836622715	75	136	114	42	100	78	40.0	1449.5112	
0.3432016189572963	69.85837265286472	51.54335886549714	110.59646780758919	0.4650154626266404	24	B3.ids	71553.92367696251	9527.67654459479	false	6.2649979645274545	-0.22896240474421115	194	143	221	2659.0	662.0	429.8370464393616	301.9946163610076	368.0	306.0	6.0	26.0	0.02128567689516923	-0.18260378912908395	0.9829561415214901	0.9802795687817177	-0.18939307110699405	-0.056411272329124885	0.19646599448312682	0.9647725746580705	0.17497140394759883	728120.3374867628	436709.99400184746	619812.7699042402	9820487.0	6899671.0	688.4486961960793	213	158	236	175	127	207	63.0	1480.4856	
0.5986472667755094	43.086290076335864	48.89648854961842	22.349703138252828	0.6209038246989139	25	B3.ids	220371.88353272862	62173.76758486883	false	3.10768245095978	-0.16426629019809225	119	135	44	3504.0	1503.0	539.228583545384	726.1073791348592	385.0	754.0	6.0	39.0	-0.24449039885736787	-0.21573214077019867	-0.9453486596517036	-0.32675301982833854	-0.8995840232654513	0.2897948397032038	0.91293861179141	-0.3797475852777095	-0.1494485281831912	167158.70424427537	182857.33618320242	273629.34792196576	6357505.0	8560806.0	474.36555483937263	133	152	60	105	123	30	20.0	763.992	
0.567749244105219	61.57708879184848	72.6953808830666	92.97609035527562	0.41069975225117544	26	B3.ids	65741.38733867297	17478.765530182227	false	9.574786865874064	-0.6848242262026223	171	201	185	3332.0	847.0	414.9688932017908	332.4101299261234	359.0	333.0	6.0	25.0	-0.1495076643689597	-0.18530484372460865	0.9712412538536124	0.98779476954564	0.015413205614428606	0.15499653657731666	-0.04369155013517643	0.9825602006925	0.18073876303078884	1243033.7066375704	1038578.9413003201	1771587.5842899128	1.5394516E7	1.2331751E7	987.301833704114	191	221	208	150	183	165	59.0	2403.9503999999997	
0.6973902026792735	47.80968162839226	58.14077505219191	16.555095250521916	0.5495818804322016	27	B3.ids	376417.80163832364	74182.48750161847	false	3.518561754583941	0.38356243056920825	132	161	33	4095.0	1451.0	567.719467640923	784.4979775574169	322.0	855.0	5.0	27.0	0.0843930295692408	-0.04567441687863089	-0.9953851838373537	0.9728068458142827	-0.21246377783223253	0.0922278908255112	-0.21569575168971689	-0.9761009121766319	0.02650192353311938	233481.30679540773	224113.6544232816	535258.4441218753	8702004.0	1.2024785E7	545.8746208995581	146	176	48	118	149	14	12.0	993.2543999999999	
0.5863584421393239	26.25184372652125	65.87210217881297	46.275244177310256	0.5743497862598228	28	B3.ids	80892.29054132571	17115.38559156706	false	2.4088298170328364	0.07067226837218721	72	182	92	2102.0	976.0	415.6722013523653	517.8225394440285	341.0	532.0	6.0	83.0	-0.05117455393645438	-0.10991385942159314	-0.9926228430458647	0.5794619525145379	-0.8127784288523605	0.0601254619967936	0.8133910563913551	0.5721102770439791	-0.10528447313453657	184362.32931930994	223113.4538362127	347308.7859128496	5532597.0	6892218.0	495.36979845166206	87	198	106	60	168	77	37.0	862.4879999999999	
0.5201215637692909	55.24286120322113	50.35385802260299	14.378222913987997	0.5312221637140904	29	B3.ids	371433.9276738708	74813.71111543739	false	3.786719836434163	-0.4937028007349311	153	139	28	4044.0	1453.0	623.7217973878425	775.6100020301662	413.0	834.0	4.0	58.0	-0.11482179159465189	-0.036092835879045326	-0.9927302067395767	-0.24625023608453955	-0.9671144347291973	0.06364347073136248	0.9623807860734247	-0.2517677051105512	-0.10215794271647995	214429.23285647025	282822.9270948089	366955.2242674398	9216737.0	1.1461189E7	508.6715703755617	166	156	43	139	125	16	8.0	957.5495999999999	
0.6615473257813245	33.88874217119012	66.06950417536544	39.16283924843405	0.4853412621970324	30	B3.ids	103533.21440621722	30349.155032254108	false	4.994584038440622	-0.165177305757493	94	183	78	2542.0	1237.0	407.53335942935604	622.2165970772359	317.0	645.0	6.0	55.0	-0.21349898790856434	0.009599645094643845	-0.9768961198490225	0.2810097400744536	-0.9570883797116193	-0.07081920222845799	0.9356557637001478	0.2896371527187838	-0.2016398066346257	407501.1056210698	575164.070965553	962509.6597077298	9370007.0	1.4306004E7	723.1010162681341	109	202	97	79	166	59	30.0	1489.8816	
0.49488083836716057	48.532418471975696	39.15203299668518	8.913884819983005	0.4467017819099608	31	B3.ids	497511.0967531611	102915.86371093825	false	2.8607952161237646	0.3112913632664318	134	108	17	4095.0	1743.0	639.5888135070913	952.506129057116	324.0	1042.0	4.0	52.0	-0.043827106410146345	-0.4350100571244798	0.8993583462359542	0.2817371142202659	0.858303382258788	0.4288816882007922	0.9584901581208597	-0.272179268504568	-0.08494152448459964	604663.8379585247	773792.6571659977	821495.2373756848	1.6592213E7	2.4709914E7	750.9242781847715	153	128	34	119	89	2	7.0	1681.0416	
0.5407982966760075	76.55666947014332	22.49327405983421	43.27702350915115	0.4717259948528592	32	B3.ids	396523.41028055875	23956.44647996343	false	5.934348325428642	0.0617788951008178	212	62	86	4095.0	1185.0	591.977972686125	624.1425367455653	357.0	638.0	5.0	44.0	-0.09783623965600398	0.2581226809641717	-0.9611455414149521	0.8440598161540516	0.5331819083805159	0.05727197682723939	0.5272486102058135	-0.8056610541335478	-0.2700354956083712	686428.3906475912	572543.8323489191	886379.6567744322	1.4781098E7	1.5584215E7	763.2485084831715	232	81	104	194	45	70	2.0	1617.9912	
0.6479743866754669	26.69109857103863	27.034273232001397	43.0946345681261	0.4970282637690283	33	B3.ids	264050.0476894761	39781.18811169096	false	4.249870604352955	0.2791068065131692	74	75	86	3533.0	1308.0	531.1739783380349	695.1865386365729	348.0	726.0	4.0	47.0	-0.16702197843020178	0.03289348459351061	-0.985404321785001	-0.855132520735749	0.4926487599028207	0.16138640384597766	0.49076677831877075	0.8696063580939996	-0.054154882153923244	548551.5435569291	364245.42039865465	898493.9148311653	1.1672017E7	1.5276029E7	707.7260996103287	94	91	104	57	60	66	25.0	1423.9152	
