Anisotropy	Centroid 0	Centroid 1	Centroid 2	Compactness	Database ID	Image_Name	Intensity Variance 0	Intensity Variance 1	Intensity Variance 2	Intensity Variance 3	Is Border	Kurtosis Intensity 0	Kurtosis Intensity 1	Kurtosis Intensity 2	Kurtosis Intensity 3	Location 0	Location 1	Location 2	Max Intensity 0	Max Intensity 1	Max Intensity 2	Max Intensity 3	Mean Intensity 0	Mean Intensity 1	Mean Intensity 2	Mean Intensity 3	Median Intensity 0	Median Intensity 1	Median Intensity 2	Median Intensity 3	Min Intensity 0	Min Intensity 1	Min Intensity 2	Min Intensity 3	PCA1 0	PCA1 1	PCA1 2	PCA2 0	PCA2 1	PCA2 2	PCA3 0	PCA3 1	PCA3 2	Second Moment 0	Second Moment 1	Second Moment 2	Sum Intensity 0	Sum Intensity 1	Sum Intensity 2	Sum Intensity 3	Surface	bounding box maximum 0	bounding box maximum 1	bounding box maximum 2	bounding box minimum 0	bounding box minimum 1	bounding box minimum 2	label	volume	
0.738897211237857	170.88888027896107	142.6541960480437	8.166795815575359	0.8944589596383361	184	Tcf15-KO_d2.ids	128674.48239581945	209495.43503078443	662317.1882429591	61622.713812332004	false	3.1911925699755304	1.8629557118996387	-0.5959979427335553	22.563861383400077	712	594	16	4095.0	3707.0	4095.0	3961.0	801.016272762505	911.0406173317831	2301.5989280640356	450.63967454475414	752.0	812.0	2300.0	409.0	28.0	73.0	89.0	13.0	0.574723721704846	-0.7898231716810543	0.21417749925099627	0.2157655864188364	0.3987086459759761	0.8913341838734445	0.7893908128595534	0.46605876571488614	-0.39956397669616084	372502.99160017737	547831.7964200285	113794.3328167397	1.2404538E7	1.4108375E7	3.5642561E7	6978606.0	398.9258337300271	735	621	23	687	569	9	77.0	445.9968	
0.5041364253668299	123.22630307121092	136.42797165035407	4.427472156598039	0.8336987308552962	0	Tcf_Het_d2.ids	286876.4613482584	313930.4469619893	390076.4952342752	99464.3094106646	false	15.44658392624136	1.300273165141058	0.06948059640554449	12.414506246786843	513	568	8	4095.0	3712.0	4095.0	3944.0	829.7701653729139	1102.788660141809	1878.6539993250121	611.8425244684537	728.0	980.0	1836.0	561.0	54.0	68.0	116.0	20.0	0.31910768653612254	-0.9468990997411754	-0.039400244960095046	0.9474837927276152	0.3196779670180588	-0.008969945467760901	-0.021089023497006927	0.03446871498261549	-0.9991832468448367	422478.1192467076	503475.0089503963	47337.63766452935	1.2293045E7	1.6337814E7	2.7832259E7	9064447.0	355.71590489149094	539	595	13	491	541	4	82.0	426.67199999999997	
0.6552571155926373	65.57513779403476	111.75495490950381	4.680582707952355	0.8657799136859943	1	Tcf_Het_d2.ids	153531.34992970084	294246.4364407608	271462.16977959377	75945.47501269048	false	16.800877228352714	6.5111955450611205	0.5447280909199623	13.045097267207737	273	465	9	4095.0	4095.0	4095.0	3889.0	805.4273191650426	1131.332282272786	1441.241912089302	484.55527527277127	759.0	1009.0	1389.0	436.0	2.0	131.0	18.0	1.0	-0.20433499614322392	0.9788634954812734	-0.008571263928491557	0.9769892119435121	0.20447507673197948	0.06067967321473118	-0.06114972687710149	-0.00402494840144757	0.9981204890659352	384791.05301633023	694827.8116365008	56699.30283155613	1.2771661E7	1.7939536E7	2.2853773E7	7683593.0	395.3857562299818	295	494	14	251	435	5	17.0	456.6816	
0.6978434717767809	143.31430725299876	132.94477213021096	8.063363792118777	0.9339584903045732	2	Tcf_Het_d2.ids	90489.22476204923	208715.943099457	386380.43930029875	145587.2691802354	false	4.211743218856037	2.3729219175987684	0.03323441331516408	3.7621956982597577	597	553	16	3650.0	3715.0	3843.0	3657.0	447.203712164517	772.1111364933981	979.6878355226305	531.9259851512811	398.0	672.0	874.0	449.0	0.0	0.0	0.0	0.0	0.24043559584881558	0.9498373852564463	-0.19999916454331085	0.970021668017042	-0.2426215251586611	0.013883771357977462	0.03533677724779644	0.1973416760314015	0.9796976957586748	412270.3689457468	854750.0418366834	96533.89574528912	7830537.0	1.3519666E7	1.7154334E7	9314024.0	470.9840591587126	617	582	22	573	517	9	107.0	504.288	
0.6177834238653375	104.55878950187461	133.5205677557575	7.724357257632552	1.1720171975514955	3	Tcf_Het_d2.ids	77493.9048761342	254976.46706296902	950146.6668071866	110030.6734381858	false	2.137980007734286	2.376773946703276	-0.0770325073081457	9.297532059631333	435	556	15	2693.0	3837.0	4095.0	3558.0	420.30115158008476	945.1341724692343	1284.9445634708343	487.3709159078656	368.0	860.0	1035.0	421.0	0.0	78.0	0.0	0.0	-0.3544781287738066	-0.9316902372006559	0.07936345585977213	0.9034489758226676	-0.31937341764323485	0.28597302003485026	0.24109169273534414	-0.17307201393600666	-0.9549454820491803	122255.98107124021	183853.77663631254	19818.67882967354	3138809.0	7058262.0	9595966.0	3639686.0	252.07558362185955	456	581	19	417	534	11	86.0	215.0784	
0.5822397176567636	95.05564761812352	171.14940913942007	5.315368196371397	0.9325098496337207	4	Tcf_Het_d2.ids	279030.4101199717	323228.74378196214	393886.3975661729	45301.252297264764	false	18.497321098602164	2.1664388086141284	0.015397836168028256	1.8296522625987737	396	713	10	4095.0	4095.0	3929.0	1816.0	610.5022800038943	1311.6561560104867	1374.9348986126179	406.5446783739227	495.0	1214.0	1347.0	372.0	0.0	84.0	0.0	0.0	0.724721457007862	-0.6817256290140593	0.1001447776860423	-0.5785069110076628	-0.6809551673949656	-0.4490320856180175	0.37431078486836833	0.2674887413396669	-0.8878858088671915	204570.76480062053	198230.93625691056	51615.29135538955	6292447.0	1.351924E7	1.4171454E7	4190256.0	276.80771578103304	416	733	17	375	691	5	65.0	296.84159999999997	
0.7786500388184666	208.62821448730128	230.23876575729187	6.046754468485395	0.8814103538296684	5	Tcf_Het_d2.ids	89128.24554395996	461580.8681932946	356806.8275521078	39221.0541980186	false	6.2634141783814945	4.168048633298358	0.4324350770818488	3.9198438560516076	869	959	12	4095.0	4095.0	3930.0	1719.0	502.28968328628355	1085.4084038883818	986.9280652242247	302.72568203198733	457.0	904.0	910.0	264.0	0.0	0.0	0.0	0.0	0.6733042327775417	-0.7219330522640862	0.1596060091992346	0.03250518832480928	0.24456313375379496	0.9690883790142633	0.7386506771511244	0.6473032841390376	-0.18813196295951873	478874.85194350744	534707.8987920964	123730.78908748883	8009009.0	1.7306837E7	1.5736568E7	4826961.0	404.757737044245	894	984	19	844	932	4	167.0	459.216	
0.7893908044041522	16.391466823598755	13.118363984110664	9.791856701486001	0.9667494875437703	6	Tcf_Het_d2.ids	87445.6229785164	333075.6119627542	134278.14889902278	80580.09193355878	false	2.606623083194284	1.3724747011131844	1.342815646758606	20.791080747826374	68	54	19	3077.0	4095.0	2722.0	3835.0	415.96925114018086	1045.5702515815608	539.852434897718	313.47175224366833	354.0	962.0	461.0	244.0	0.0	15.0	0.0	0.0	-0.33593211609249213	0.9373872225289388	0.09195003217564472	0.937667784738546	0.3420592184577435	-0.06143790793627107	-0.0890434660215352	0.0655796165554477	-0.9938664774763823	345607.3422980742	778878.0350625275	38935.61707370782	5654686.0	1.4213482E7	7338754.0	4261335.0	378.4893849696964	94	86	24	45	26	14	126.0	391.5072	
0.6685613574580989	124.2092297380325	155.6538010389314	7.549879908395242	0.8952351328534122	7	Tcf_Het_d2.ids	60930.6623180382	210836.96439501434	327345.62694524246	46131.25555110826	false	5.859833288495	4.8828998930059555	0.48537765116872267	18.66947171612517	517	648	15	3541.0	4056.0	4095.0	3540.0	377.37652907333705	801.3525666089619	965.9101826508747	260.4546165446931	335.0	696.0	883.0	214.0	0.0	53.0	0.0	0.0	0.9286902121410281	0.3478908661827946	-0.12847737193777437	0.35971212600755403	-0.92929045292209	0.08382386599878477	-0.09023123780918642	-0.12406127250049265	-0.9881635109580705	822770.7053253519	466456.45183041116	91916.91448360667	6756172.0	1.4346615E7	1.729269E7	4662919.0	461.58896400406957	546	672	21	483	624	8	79.0	515.6064	
0.8091287407682375	57.47238307349661	85.31308940502734	7.934656379255476	0.9731965802915489	8	Tcf_Het_d2.ids	76508.91857064498	248321.00021662435	239555.1266236664	49279.77362552678	false	1.7622683196883084	2.243864425771342	1.5579128851067257	3.5834909517228484	239	355	15	3161.0	3770.0	3950.0	1786.0	495.0903595290991	907.7321030862106	768.236000636312	325.33829144128964	453.0	789.0	687.0	279.0	0.0	51.0	0.0	0.0	0.9577190096832338	-0.283649417733818	-0.048138407853107655	-0.2877043771519149	-0.9446221855441854	-0.15784523415471016	-6.998992747782209E-4	0.16502101198633032	-0.9862898031228006	646803.9208463253	220311.4983646114	40568.14043111744	6224276.0	1.1412008E7	9658263.0	4090153.0	352.36878933385015	271	379	20	208	337	11	7.0	362.0736	
0.5907811589418892	152.890547085202	126.15016285107276	4.581661552985613	0.7535185020655979	9	Tcf_Het_d2.ids	105976.71289842892	288939.92726620275	398121.05747538205	95613.51692916919	false	24.860382065714088	2.6130056557677475	0.13319802353320753	8.919817331497383	637	525	9	4095.0	4095.0	4095.0	3953.0	522.9147510030614	1095.6406419636926	1634.3293839981254	555.9423648808087	469.0	981.0	1583.0	499.0	0.0	59.0	0.0	0.0	0.47827740163715227	-0.8771993615166288	0.04209521633193978	0.8693240656560415	0.46609352742343046	-0.16441560925056503	-0.12460495959015691	-0.11523065498730198	-0.9854925165604925	671973.620663685	887031.2714090112	109920.45102666915	1.1077949E7	2.3211147E7	3.4623268E7	1.1777639E7	459.7427366282791	665	555	15	613	497	3	102.0	610.1279999999999	
0.5214653652462955	106.25317464710749	148.26191641295424	4.688264600055341	0.8223560555680896	10	Tcf_Het_d2.ids	125385.65069421957	237997.1665204958	392577.0779526431	76063.88819668586	false	10.522755604814442	2.5635035489041793	0.07487936296738562	18.414250529947083	442	617	9	4095.0	4095.0	4095.0	3785.0	786.9024633268782	1158.063991143079	1682.024522557435	468.93573207859333	742.0	1041.0	1643.0	420.0	12.0	224.0	37.0	0.0	-0.21707945355333508	-0.9759791420857191	0.01847227811097549	0.9725454511053193	-0.2146126424558205	0.08998199393479377	0.08385616482606716	-0.037498372121386084	-0.9957720701590849	594596.5084749568	745450.53855744	64956.42419042455	1.4215393E7	2.0920426E7	3.0385773E7	8471324.0	427.84882974252105	470	647	14	416	591	5	73.0	520.2719999999999	
0.42342548717510897	13.608656791363295	11.590499623399529	4.449577370491279	0.9159908515037831	11	Tcf_Het_d2.ids	127167.4282111483	565644.1372142669	292731.0243816746	57806.77341823488	false	7.559681520762337	0.9837404403945347	0.1904413165745571	9.174188090083444	56	48	8	4095.0	4095.0	3982.0	3243.0	659.7432421122925	1442.354255586237	1457.0831868775647	401.8785672441299	620.0	1321.0	1428.0	358.0	0.0	124.0	26.0	0.0	-0.5204064829776462	0.8462839219381171	-0.11393250608968285	0.8389631623105798	0.48185915263534496	-0.2528884523013639	-0.15911601038446277	-0.22718996564678268	-0.9607636622753513	242861.78892292437	272660.3863218674	61514.74073144136	7883272.0	1.7234691E7	1.7410687E7	4802047.0	315.22103091701865	81	72	16	38	28	3	125.0	344.1312	
0.5722814541395302	6.968860833822658	21.696746917204987	8.327253376394564	1.0126037823407714	12	Tcf_Het_d2.ids	162560.89420901824	418144.9691849808	263696.3976439332	69806.84954490681	false	4.082510100012195	2.782081708291383	0.8171066764701709	7.35355395527413	29	90	16	4095.0	4095.0	3357.0	3214.0	657.9014973576318	1072.4628596594073	724.5520405167653	359.4860540223013	603.0	931.0	606.0	306.0	0.0	25.0	0.0	0.0	0.7814949386022996	0.09979545317948549	0.6158786637509771	-0.35874459530239167	0.879499410248586	0.3127028984734753	-0.5104585940899724	-0.4653188744260118	0.7231254170768707	392683.7830005883	269824.3459307074	144148.38164269095	8963250.0	1.4611234E7	9871297.0	4897638.0	397.3165612015873	57	112	24	9	71	4	123.0	392.3712	
0.5679343394511462	98.23359712230193	128.92561574270044	6.401449428692356	0.8321317901853008	13	Tcf_Het_d2.ids	113646.55147683501	180913.62234817346	464338.64677268884	45708.10169757885	false	21.455530310238593	1.9523061045498213	2.701103266472937	12.281492239075618	409	537	12	4095.0	3778.0	4095.0	3247.0	502.6449957680938	901.6137854422468	918.4769360981728	313.10876005077756	446.0	809.0	779.0	273.0	0.0	11.0	0.0	0.0	0.5932039867730009	0.6972790192238806	-0.4023816589095491	0.692245905878651	-0.6969562221862822	-0.18721012299037587	-0.41098009181815964	-0.16749326465864023	-0.8961257559199645	564984.3174819677	651002.9026365246	145113.80057130766	9502001.0	1.7044107E7	1.7362888E7	5919008.0	453.0418376158923	438	563	20	385	512	5	85.0	544.4352	
0.4749748417127968	56.408294625896275	107.62477112568207	5.312672345119206	0.8405718259814733	14	Tcf_Het_d2.ids	149972.2187226523	495595.2198494173	350944.9554312513	123412.02782907379	false	4.521970804830723	2.35197592714908	0.1649998433048694	5.542253064313147	235	448	10	4095.0	4095.0	3972.0	3707.0	972.4214719039157	1338.4882652123094	1483.8756664011373	669.6572706660941	924.0	1147.0	1443.0	597.0	15.0	209.0	0.0	27.0	-0.42056382275886806	-0.9039697649393874	-0.0772316972613969	0.9006023507271705	-0.42625693840665724	0.08497310353798986	0.10973366325399982	0.033818434848641284	-0.9933855427844952	565517.8818309914	614221.4505006269	50929.67871805821	1.5868946E7	2.184279E7	2.4215367E7	1.0928137E7	395.05799889191985	262	476	15	209	420	6	19.0	469.9872	
0.7133093833063738	41.85846153846139	220.62443438914067	7.136076546003019	0.9877256285914161	15	Tcf_Het_d2.ids	56082.864050192635	214969.53386626267	262290.8647057167	44028.69923057288	false	7.59273968164843	2.3665832178679755	-0.09613846351823829	3.1693097494022604	174	919	14	4095.0	3989.0	3239.0	2100.0	396.00980392157044	968.0497737556543	878.8905542986386	368.7324660633507	359.0	873.0	813.0	335.0	0.0	44.0	0.0	0.0	0.37386792826829013	0.9265028766285253	0.042605067907990166	0.8994781472632019	-0.35099412919335987	-0.2602732868885183	-0.22618982030218468	0.13563016209849044	-0.9645945388197067	172030.69538461347	348387.2108597264	40115.64701168955	4200872.0	1.0269072E7	9323271.0	3911514.0	301.760451881215	194	946	19	155	894	9	146.0	305.5104	
0.8184682311546472	55.638073846153794	91.20025846153845	6.15688461538461	0.9950074296132224	16	Tcf_Het_d2.ids	229499.6467393115	453864.55562794494	277731.75764867023	62302.242292004565	false	10.198330456759548	0.746028336878596	0.07277355564435739	1.3633955891022347	231	380	12	4095.0	4095.0	3708.0	1939.0	914.1467692307948	1391.0161538461466	1264.1793846154133	493.06530769231034	835.0	1253.0	1244.0	452.0	7.0	25.0	0.0	0.0	0.9970785192208442	-0.038626758193542936	0.0658968896066132	-0.0012342027594901305	-0.8707465089935309	-0.4917306110251091	-0.07637344598692054	-0.49021269937348244	0.868250313055542	752564.2257046108	160759.19638154388	56514.56765384625	1.1883908E7	1.808321E7	1.6434332E7	6409849.0	372.53078164719045	266	398	18	202	364	7	9.0	374.4	
0.7185426683660505	159.64779995191157	18.60226015869194	4.422216879057446	0.9569795601829114	17	Tcf_Het_d2.ids	143361.85358592356	408850.9417191307	302950.4169865587	89581.68175303437	false	5.694639970202136	2.688108477324098	0.32721517995238436	4.5891098724437835	665	77	8	4095.0	4095.0	3743.0	3524.0	940.1896289172072	1434.0806283561576	1483.9546365312183	589.8242365953262	897.0	1290.0	1458.0	544.0	80.0	0.0	0.0	0.0	0.7429369653153873	0.6693087359911986	0.008395325712979379	0.6693462114257406	-0.7427772315301691	-0.016050967895596947	-0.004507196242756435	0.017544236838397356	-0.9998359290082486	487925.29711950384	454329.6344313539	22116.522962250627	1.1730746E7	1.7893024E7	1.8515302E7	7359237.0	343.87873840518296	693	105	12	637	51	6	46.0	359.3376	
0.6018546387926271	14.839018083878424	217.64245325125052	4.5045017314351625	0.875968543758205	18	Tcf_Het_d2.ids	183173.29147632225	403716.0773750193	308982.6546640922	83760.04090531482	false	21.26840930211412	3.0941941813038607	0.023496502204980896	3.689274318470881	61	906	9	4095.0	4095.0	3782.0	3818.0	660.6134667179783	1259.1032704886293	1163.3809926895149	499.0377068103363	593.0	1097.0	1119.0	449.0	1.0	131.0	0.0	0.0	0.7404713095150417	-0.6708061676290873	0.04148885700831225	-0.6347651869094261	-0.7183024397438642	-0.28480653529344074	0.2208515276671664	0.18455538607363606	-0.9576867505600618	303629.7811281263	279931.4274597828	76814.97329742186	8584672.0	1.6362047E7	1.5118136E7	6484995.0	327.8364833127707	84	930	16	40	885	3	156.0	374.256	
0.6014875189694614	60.62872556797696	202.54793508835212	4.879084024522192	0.8641604709096744	19	Tcf_Het_d2.ids	138938.5209039897	609225.7968340424	266348.7658603529	67595.87279086771	false	7.5185048328597635	2.0585052464746267	0.1484034974519779	7.966196915219378	252	843	9	4095.0	4095.0	3606.0	3625.0	885.661233321304	1192.1883159033953	1291.9330688784628	491.8306527226846	837.0	960.0	1270.0	447.0	69.0	81.0	0.0	0.0	-0.5738128438968585	-0.8175659342283094	-0.0482157999870509	0.8189672285385909	-0.5724006768069654	-0.04062196168019975	-0.005612375505881882	0.06279656344355072	-0.9980105675096138	328856.54991994397	405645.59075657825	62925.06873422228	1.2279693E7	1.6529691E7	1.7912652E7	6819232.0	345.0696459598839	275	872	15	229	819	4	59.0	399.312	
0.5906250998955753	114.62162257256914	114.85986873266084	6.752418972866888	0.8949273726845522	20	Tcf_Het_d2.ids	122603.71625320776	226462.56344197583	372727.2078059265	44524.04180419539	false	12.561598308935686	3.19624860030676	0.600188980984818	3.0422528100098067	477	478	13	4095.0	3792.0	3940.0	2087.0	529.1376953785508	940.487786724427	957.3542864875194	303.20813316190714	478.0	861.0	882.0	259.0	0.0	48.0	0.0	0.0	0.9245133712188565	0.24805165331270054	-0.28938798130948834	0.37186076903452836	-0.42041055587204984	0.8276318825204859	0.08363369470849695	-0.8727687791163189	-0.48091585886640925	500267.22954462207	201581.1506055769	132660.20204344016	7820126.0	1.3899469E7	1.4148739E7	4481113.0	380.9125912580639	503	497	21	451	460	5	88.0	425.6352	
0.7706923242636857	133.7441670946761	149.54151686355087	5.561034069508627	0.8543044439936935	21	Tcf_Het_d2.ids	134227.99864788164	439319.16749400436	397657.78530135466	39423.509347191255	false	26.323380125150198	3.6614430464215935	0.152338423324196	10.259371666753978	557	623	11	4095.0	4095.0	3987.0	3086.0	513.8900873138103	1208.7384009587618	1109.6740284197344	312.35787251041927	449.0	1040.0	1051.0	276.0	0.0	0.0	0.0	0.0	0.9886911278311274	-0.09389892234895077	0.11693094598830098	0.05119654677193165	-0.5215354025282063	-0.8516922786478525	-0.1409566151219681	-0.8480470601867844	0.5108301247596013	980102.017161432	217966.11700736472	123720.94812532209	9004896.0	2.1180723E7	1.9444818E7	5473447.0	431.135331036523	589	641	18	525	608	4	100.0	504.6624	
